transID,fromBankAccount,toBankAccount,amount,method,status,surplus,fees,typeID,content,createDate
210,6496913603,7976125545,17507112.01,debit card,success,28799347.46,3501.42,3,6496913603 chuyen den 7976125545,2024-09-12 01:10:00
211,5920548482,3960086839,10803595.02,debit card,success,6962492.66,2160.72,7,5920548482 chuyen den 3960086839,2024-09-12 01:10:20
212,6303485293,3052928452,5431414.36,debit card,success,10501090.43,1086.28,1,6303485293 chuyen den 3052928452,2024-09-12 01:10:40
213,3052928452,1333924038,47902165.35,wire transfer,success,18308013.56,9580.43,1,3052928452 chuyen den 1333924038,2024-09-12 01:11:00
214,6496913603,2843848429,7378513.96,wire transfer,success,30083506.16,1475.7,3,6496913603 chuyen den 2843848429,2024-09-12 01:11:20
215,1333924038,3960086839,5420464.22,wire transfer,success,27793683.81,1084.09,2,1333924038 chuyen den 3960086839,2024-09-12 01:11:40
216,3052928452,8203283023,2736988.64,wire transfer,success,49263791.62,547.4,3,3052928452 chuyen den 8203283023,2024-09-12 01:12:00
217,7976125545,6303485293,19940761.4,debit card,success,42339338.9,3988.15,7,7976125545 chuyen den 6303485293,2024-09-12 01:12:20
218,3052928452,8203283023,46686856.95,wire transfer,success,30047268.38,9337.37,6,3052928452 chuyen den 8203283023,2024-09-12 01:12:40
219,1333924038,3052928452,12920419.65,atm card,success,4001884.61,2584.08,7,1333924038 chuyen den 3052928452,2024-09-12 01:13:00
220,6303485293,5920548482,2209638.19,debit card,success,40461932.22,441.93,6,6303485293 chuyen den 5920548482,2024-09-12 01:13:20
221,1333924038,3960086839,3182098.5,debit card,success,32873476.19,636.42,1,1333924038 chuyen den 3960086839,2024-09-12 01:13:40
222,8203283023,6496913603,7899669.72,credit card,success,14156421.33,1579.93,3,8203283023 chuyen den 6496913603,2024-09-12 01:14:00
223,2843848429,6496913603,1413165.75,atm card,success,20492939.19,282.63,9,2843848429 chuyen den 6496913603,2024-09-12 01:14:20
224,3960086839,6496913603,18869015.65,wire transfer,success,29014083.45,3773.8,2,3960086839 chuyen den 6496913603,2024-09-12 01:14:40
225,5920548482,8203283023,14858650.36,atm card,success,44010597.01,2971.73,9,5920548482 chuyen den 8203283023,2024-09-12 01:15:00
226,3052928452,7976125545,40223491.23,credit card,success,16843417.77,8044.7,2,3052928452 chuyen den 7976125545,2024-09-12 01:15:20
227,2843848429,5920548482,4085969.39,atm card,success,33650775.49,817.19,8,2843848429 chuyen den 5920548482,2024-09-12 01:15:40
228,3052928452,6496913603,38862170.32,wire transfer,success,29282420.48,7772.43,4,3052928452 chuyen den 6496913603,2024-09-12 01:16:00
229,1333924038,5920548482,49474397.64,credit card,success,37320074.57,9894.88,1,1333924038 chuyen den 5920548482,2024-09-12 01:16:20
230,3052928452,1333924038,19674329.55,credit card,success,27121970.64,3934.87,4,3052928452 chuyen den 1333924038,2024-09-12 01:16:40
231,2843848429,2843848429,34284548.43,credit card,success,27409334.14,6856.91,10,2843848429 chuyen den 2843848429,2024-09-12 01:17:00
232,8203283023,7976125545,40123970.51,wire transfer,success,46101409.57,8024.79,4,8203283023 chuyen den 7976125545,2024-09-12 01:17:20
233,6496913603,7976125545,25939285.53,atm card,success,35361500.65,5187.86,5,6496913603 chuyen den 7976125545,2024-09-12 01:17:40
234,1333924038,8203283023,2158135.97,wire transfer,success,46926439.53,431.63,2,1333924038 chuyen den 8203283023,2024-09-12 01:18:00
235,3960086839,6496913603,24689728.71,debit card,success,7384721.79,4937.95,1,3960086839 chuyen den 6496913603,2024-09-12 01:18:20
236,1333924038,8203283023,45455096.88,atm card,success,15098800.94,9091.02,4,1333924038 chuyen den 8203283023,2024-09-12 01:18:40
237,1333924038,8203283023,14301299.34,credit card,success,44093521.95,2860.26,8,1333924038 chuyen den 8203283023,2024-09-12 01:19:00
238,9274922399,6303485293,9625753.17,wire transfer,success,8880333.13,1925.15,1,9274922399 chuyen den 6303485293,2024-09-12 01:19:20
239,1333924038,6496913603,23200941.64,wire transfer,success,7085065.36,4640.19,7,1333924038 chuyen den 6496913603,2024-09-12 01:19:40
240,5920548482,1333924038,15086185.15,credit card,success,45848940.24,3017.24,10,5920548482 chuyen den 1333924038,2024-09-12 01:20:00
241,2843848429,7976125545,36476777.92,atm card,success,13075504.77,7295.36,7,2843848429 chuyen den 7976125545,2024-09-12 01:20:20
242,6303485293,2843848429,25080222.0,atm card,success,40454759.84,5016.04,3,6303485293 chuyen den 2843848429,2024-09-12 01:20:40
243,6303485293,3960086839,38729019.2,credit card,success,37645673.2,7745.8,5,6303485293 chuyen den 3960086839,2024-09-12 01:21:00
244,6496913603,3052928452,42112972.18,atm card,success,21448174.69,8422.59,9,6496913603 chuyen den 3052928452,2024-09-12 01:21:20
245,9274922399,6303485293,7837852.83,atm card,success,27657191.54,1567.57,10,9274922399 chuyen den 6303485293,2024-09-12 01:21:40
246,6303485293,2843848429,49924664.44,wire transfer,success,13894470.74,9984.93,3,6303485293 chuyen den 2843848429,2024-09-12 01:22:00
247,1333924038,6303485293,21722132.38,wire transfer,success,34470744.51,4344.43,4,1333924038 chuyen den 6303485293,2024-09-12 01:22:20
248,8203283023,3960086839,17037802.63,atm card,success,17236490.93,3407.56,1,8203283023 chuyen den 3960086839,2024-09-12 01:22:40
249,6496913603,5920548482,6189248.77,debit card,success,35175074.33,1237.85,10,6496913603 chuyen den 5920548482,2024-09-12 01:23:00
250,7976125545,5920548482,25504047.11,atm card,success,6430565.63,5100.81,3,7976125545 chuyen den 5920548482,2024-09-12 01:23:20
251,3960086839,9274922399,14488877.2,debit card,success,13181870.3,2897.78,6,3960086839 chuyen den 9274922399,2024-09-12 01:23:40
252,2843848429,6496913603,36160603.38,wire transfer,success,38497944.71,7232.12,3,2843848429 chuyen den 6496913603,2024-09-12 01:24:00
253,3960086839,6496913603,39840820.63,credit card,success,45370179.13,7968.16,4,3960086839 chuyen den 6496913603,2024-09-12 01:24:20
254,6303485293,3960086839,25346084.33,debit card,success,8323568.82,5069.22,3,6303485293 chuyen den 3960086839,2024-09-12 01:24:40
255,5920548482,3052928452,46230152.45,credit card,success,8147517.06,9246.03,5,5920548482 chuyen den 3052928452,2024-09-12 01:25:00
256,2843848429,1333924038,21495350.69,credit card,success,7707961.4,4299.07,8,2843848429 chuyen den 1333924038,2024-09-12 01:25:20
257,3960086839,7976125545,32002678.6,debit card,success,17706065.2,6400.54,9,3960086839 chuyen den 7976125545,2024-09-12 01:25:40
258,8203283023,2843848429,21650546.69,debit card,success,7447502.51,4330.11,9,8203283023 chuyen den 2843848429,2024-09-12 01:26:00
259,3052928452,2843848429,41199323.96,atm card,success,20169382.13,8239.86,2,3052928452 chuyen den 2843848429,2024-09-12 01:26:20
260,7976125545,3960086839,27494674.32,atm card,success,13383761.21,5498.93,8,7976125545 chuyen den 3960086839,2024-09-12 01:26:40
261,6303485293,2843848429,27957267.09,debit card,success,40443461.96,5591.45,3,6303485293 chuyen den 2843848429,2024-09-12 01:27:00
262,9274922399,1333924038,5621418.86,atm card,success,34804614.77,1124.28,4,9274922399 chuyen den 1333924038,2024-09-12 01:27:20
263,5920548482,7976125545,4627487.69,credit card,success,34001818.22,925.5,3,5920548482 chuyen den 7976125545,2024-09-12 01:27:40
264,8203283023,9274922399,28258504.11,wire transfer,success,48472217.77,5651.7,4,8203283023 chuyen den 9274922399,2024-09-12 01:28:00
265,7976125545,5920548482,49458692.26,wire transfer,success,11632826.78,9891.74,8,7976125545 chuyen den 5920548482,2024-09-12 01:28:20
266,6303485293,6303485293,13751042.88,wire transfer,success,12815995.49,2750.21,10,6303485293 chuyen den 6303485293,2024-09-12 01:28:40
267,5920548482,7976125545,19978617.38,credit card,success,6974513.27,3995.72,6,5920548482 chuyen den 7976125545,2024-09-12 01:29:00
268,2843848429,6303485293,8849660.62,credit card,success,49015704.74,1769.93,9,2843848429 chuyen den 6303485293,2024-09-12 01:29:20
269,7976125545,1333924038,42605464.34,debit card,success,37874498.17,8521.09,2,7976125545 chuyen den 1333924038,2024-09-12 01:29:40
270,8203283023,1333924038,18757642.94,atm card,success,44370897.26,3751.53,10,8203283023 chuyen den 1333924038,2024-09-12 01:30:00
271,5920548482,7976125545,29520639.66,debit card,success,27182123.56,5904.13,2,5920548482 chuyen den 7976125545,2024-09-12 01:30:20
272,6303485293,9274922399,26507381.6,wire transfer,success,16374263.36,5301.48,6,6303485293 chuyen den 9274922399,2024-09-12 01:30:40
273,1333924038,1333924038,34912215.79,debit card,success,47914798.12,6982.44,5,1333924038 chuyen den 1333924038,2024-09-12 01:31:00
274,2843848429,6303485293,43019592.34,atm card,success,47843241.54,8603.92,6,2843848429 chuyen den 6303485293,2024-09-12 01:31:20
275,6303485293,7976125545,33118863.51,debit card,success,10536916.6,6623.77,4,6303485293 chuyen den 7976125545,2024-09-12 01:31:40
276,9274922399,8203283023,1867279.91,debit card,success,45701370.82,373.46,4,9274922399 chuyen den 8203283023,2024-09-12 01:32:00
277,1333924038,6303485293,29796136.94,credit card,success,6034046.81,5959.23,3,1333924038 chuyen den 6303485293,2024-09-12 01:32:20
278,7976125545,6303485293,4217527.47,wire transfer,success,36673389.92,843.51,7,7976125545 chuyen den 6303485293,2024-09-12 01:32:40
279,9274922399,1333924038,5913621.82,debit card,success,3300370.36,1182.72,1,9274922399 chuyen den 1333924038,2024-09-12 01:33:00
280,6303485293,9274922399,13808142.46,credit card,success,1371804.49,2761.63,7,6303485293 chuyen den 9274922399,2024-09-12 01:33:20
281,3052928452,2843848429,30200555.43,wire transfer,success,20661437.43,6040.11,6,3052928452 chuyen den 2843848429,2024-09-12 01:33:40
282,9274922399,3960086839,19796812.59,debit card,success,12559562.83,3959.36,5,9274922399 chuyen den 3960086839,2024-09-12 01:34:00
283,5920548482,8203283023,19988041.93,credit card,success,8375285.83,3997.61,10,5920548482 chuyen den 8203283023,2024-09-12 01:34:20
284,9274922399,7976125545,1634465.38,debit card,success,31417423.67,326.89,8,9274922399 chuyen den 7976125545,2024-09-12 01:34:40
285,3052928452,8203283023,46019355.39,credit card,success,4077476.56,9203.87,10,3052928452 chuyen den 8203283023,2024-09-12 01:35:00
286,3960086839,3960086839,2500411.62,debit card,success,33143177.93,500.08,8,3960086839 chuyen den 3960086839,2024-09-12 01:35:20
287,2843848429,3960086839,37129134.75,atm card,success,45837233.31,7425.83,1,2843848429 chuyen den 3960086839,2024-09-12 01:35:40
288,1333924038,6303485293,11169224.31,debit card,success,41105618.01,2233.84,3,1333924038 chuyen den 6303485293,2024-09-12 01:36:00
289,6303485293,6303485293,11527105.8,wire transfer,success,30826232.47,2305.42,10,6303485293 chuyen den 6303485293,2024-09-12 01:36:20
290,9274922399,3052928452,30374356.09,credit card,success,36974707.71,6074.87,5,9274922399 chuyen den 3052928452,2024-09-12 01:36:40
291,7976125545,2843848429,5536254.27,atm card,success,18295855.97,1107.25,5,7976125545 chuyen den 2843848429,2024-09-12 01:37:00
292,3052928452,9274922399,43611404.25,debit card,success,18414502.15,8722.28,2,3052928452 chuyen den 9274922399,2024-09-12 01:37:20
293,2843848429,7976125545,18251732.84,atm card,success,22857786.28,3650.35,8,2843848429 chuyen den 7976125545,2024-09-12 01:37:40
294,1333924038,8203283023,47410358.69,credit card,success,20002463.24,9482.07,2,1333924038 chuyen den 8203283023,2024-09-12 01:38:00
295,1333924038,6496913603,36624124.32,credit card,success,13035043.46,7324.82,5,1333924038 chuyen den 6496913603,2024-09-12 01:38:20
296,9274922399,6303485293,23231116.05,credit card,success,21211979.94,4646.22,1,9274922399 chuyen den 6303485293,2024-09-12 01:38:40
297,8203283023,2843848429,48843995.51,atm card,success,24459331.78,9768.8,1,8203283023 chuyen den 2843848429,2024-09-12 01:39:00
298,5920548482,3960086839,18301420.92,credit card,success,9073558.1,3660.28,9,5920548482 chuyen den 3960086839,2024-09-12 01:39:20
299,1333924038,8203283023,19650561.06,wire transfer,success,44510348.83,3930.11,6,1333924038 chuyen den 8203283023,2024-09-12 01:39:40
300,1333924038,5920548482,20695886.42,credit card,success,30438906.14,4139.18,7,1333924038 chuyen den 5920548482,2024-09-12 01:40:00
301,3052928452,7976125545,39589226.5,debit card,success,29276124.14,7917.85,9,3052928452 chuyen den 7976125545,2024-09-12 01:40:20
302,8203283023,3960086839,19388147.12,wire transfer,success,14246610.55,3877.63,8,8203283023 chuyen den 3960086839,2024-09-12 01:40:40
303,6303485293,6496913603,11908746.09,debit card,success,43642023.67,2381.75,9,6303485293 chuyen den 6496913603,2024-09-12 01:41:00
304,8203283023,5920548482,3427632.21,credit card,success,41034187.92,685.53,3,8203283023 chuyen den 5920548482,2024-09-12 01:41:20
305,7976125545,3960086839,39730877.16,atm card,success,17821059.29,7946.18,4,7976125545 chuyen den 3960086839,2024-09-12 01:41:40
306,3052928452,6496913603,43238454.15,atm card,success,13282737.7,8647.69,1,3052928452 chuyen den 6496913603,2024-09-12 01:42:00
307,7976125545,3960086839,18932271.0,atm card,success,49962729.02,3786.45,6,7976125545 chuyen den 3960086839,2024-09-12 01:42:20
308,7976125545,3960086839,33216675.28,atm card,success,17362200.45,6643.34,7,7976125545 chuyen den 3960086839,2024-09-12 01:42:40
309,1333924038,7976125545,38077662.97,wire transfer,success,13511264.37,7615.53,5,1333924038 chuyen den 7976125545,2024-09-12 01:43:00
310,3960086839,1333924038,36099862.62,atm card,success,6526010.44,7219.97,6,3960086839 chuyen den 1333924038,2024-09-12 01:43:20
311,3052928452,1333924038,41375848.03,wire transfer,success,16248537.06,8275.17,8,3052928452 chuyen den 1333924038,2024-09-12 01:43:40
312,1333924038,7976125545,35393557.96,debit card,success,32763158.01,7078.71,4,1333924038 chuyen den 7976125545,2024-09-12 01:44:00
313,5920548482,3960086839,9553505.66,wire transfer,success,49877055.3,1910.7,5,5920548482 chuyen den 3960086839,2024-09-12 01:44:20
314,1333924038,3960086839,45927968.38,wire transfer,success,13684822.59,9185.59,7,1333924038 chuyen den 3960086839,2024-09-12 01:44:40
315,5920548482,6303485293,22935962.95,atm card,success,43352100.33,4587.19,2,5920548482 chuyen den 6303485293,2024-09-12 01:45:00
316,3960086839,6303485293,17826005.3,atm card,success,37730226.55,3565.2,3,3960086839 chuyen den 6303485293,2024-09-12 01:45:20
317,8203283023,2843848429,43523164.93,debit card,success,18717005.04,8704.63,5,8203283023 chuyen den 2843848429,2024-09-12 01:45:40
318,6496913603,5920548482,47552835.55,wire transfer,success,24288583.86,9510.57,2,6496913603 chuyen den 5920548482,2024-09-12 01:46:00
319,3052928452,6303485293,47068557.71,debit card,success,34115604.57,9413.71,4,3052928452 chuyen den 6303485293,2024-09-12 01:46:20
320,3960086839,1333924038,26197364.45,atm card,success,49135746.93,5239.47,10,3960086839 chuyen den 1333924038,2024-09-12 01:46:40
321,6303485293,8203283023,27760800.8,credit card,success,7277314.9,5552.16,2,6303485293 chuyen den 8203283023,2024-09-12 01:47:00
322,8203283023,1333924038,7373557.55,credit card,success,41229740.92,1474.71,3,8203283023 chuyen den 1333924038,2024-09-12 01:47:20
323,5920548482,3052928452,38330199.52,wire transfer,success,2109125.91,7666.04,10,5920548482 chuyen den 3052928452,2024-09-12 01:47:40
324,1333924038,5920548482,7853409.41,wire transfer,success,28914318.92,1570.68,9,1333924038 chuyen den 5920548482,2024-09-12 01:48:00
325,2843848429,3960086839,29229337.93,wire transfer,success,10295994.13,5845.87,6,2843848429 chuyen den 3960086839,2024-09-12 01:48:20
326,7976125545,5920548482,49125589.47,debit card,success,10926601.96,9825.12,6,7976125545 chuyen den 5920548482,2024-09-12 01:48:40
327,5920548482,7976125545,43841266.8,credit card,success,37811381.43,8768.25,8,5920548482 chuyen den 7976125545,2024-09-12 01:49:00
328,3960086839,6303485293,23966406.97,debit card,success,42595705.7,4793.28,6,3960086839 chuyen den 6303485293,2024-09-12 01:49:20
329,9274922399,3052928452,37318930.12,credit card,success,42221398.86,7463.79,5,9274922399 chuyen den 3052928452,2024-09-12 01:49:40
330,6303485293,6303485293,32499151.75,atm card,success,42823182.59,6499.83,7,6303485293 chuyen den 6303485293,2024-09-12 01:50:00
331,3960086839,7976125545,28873857.74,wire transfer,success,7988174.58,5774.77,2,3960086839 chuyen den 7976125545,2024-09-12 01:50:20
332,9274922399,3052928452,46936883.59,credit card,success,30056117.14,9387.38,6,9274922399 chuyen den 3052928452,2024-09-12 01:50:40
333,6496913603,8203283023,22352959.28,credit card,success,32579507.68,4470.59,9,6496913603 chuyen den 8203283023,2024-09-12 01:51:00
334,1333924038,9274922399,6142381.37,debit card,success,23913801.27,1228.48,8,1333924038 chuyen den 9274922399,2024-09-12 01:51:20
335,9274922399,7976125545,43710505.73,atm card,success,47318991.88,8742.1,9,9274922399 chuyen den 7976125545,2024-09-12 01:51:40
336,3052928452,8203283023,44650865.68,credit card,success,30458930.38,8930.17,8,3052928452 chuyen den 8203283023,2024-09-12 01:52:00
337,3960086839,8203283023,48858365.3,wire transfer,success,6155636.74,9771.67,10,3960086839 chuyen den 8203283023,2024-09-12 01:52:20
338,1333924038,3960086839,30914042.63,wire transfer,success,9273715.73,6182.81,5,1333924038 chuyen den 3960086839,2024-09-12 01:52:40
339,9274922399,1333924038,28634309.77,debit card,success,27077416.67,5726.86,3,9274922399 chuyen den 1333924038,2024-09-12 01:53:00
340,6496913603,5920548482,3481266.23,atm card,success,1681264.53,696.25,1,6496913603 chuyen den 5920548482,2024-09-12 01:53:20
341,2843848429,6303485293,2963227.41,atm card,success,23995341.25,592.65,1,2843848429 chuyen den 6303485293,2024-09-12 01:53:40
342,1333924038,7976125545,11778709.34,debit card,success,32939815.6,2355.74,9,1333924038 chuyen den 7976125545,2024-09-12 01:54:00
