citizenID,mortdue,value,derog,delinq,clage,ninq,clno,debtinc
001203010480,153540,782134,4,8,139.88633,4,76,89.24834
001203010481,411516,628104,3,11,437.93834,13,26,54.19616
001203010482,340068,436929,0,2,364.85735,3,0,17.74929
001203010483,252491,225919,0,1,398.70824,0,63,43.48204
001203010484,313804,217626,2,4,386.01169,19,57,94.2348
001203010485,418497,193568,0,6,187.74559,8,32,77.01073
001203010486,132228,296379,3,11,494.19289,20,9,79.11801
001203010487,181037,590781,8,9,375.1866,6,7,35.61567
001203010488,95031,630836,4,11,216.80149,1,67,54.85404
001203010489,396974,245138,0,11,349.78092,10,26,51.37339
001203010490,303543,802856,8,6,126.65146,11,75,30.29432
001203010491,22225,532765,8,13,137.68825,10,58,19.41497
001203010492,397465,671949,10,10,355.56694,5,48,52.70638
001203010493,407739,856394,0,14,316.07063,20,51,19.1466
001203010494,219143,187150,1,15,385.63494,7,32,41.49052
001203010495,39193,948362,7,0,441.93665,16,22,97.04421
001203010496,297316,624738,7,12,142.03016,12,18,55.83163
001203010497,145298,705609,3,11,451.47158,7,36,43.71532
001203010498,494894,131875,8,9,166.86305,0,24,96.21197
001203010499,221087,516758,6,4,340.28487,19,2,56.53646
001203010500,450763,635631,9,12,170.4414,11,50,92.35808
001203010501,160251,261582,6,9,495.08974,7,25,49.34627
001203010502,262487,788088,3,11,367.19052,0,29,98.52309
001203010503,15127,778349,0,3,435.32792,7,32,25.04262
001203010504,386815,826302,9,5,181.27116,10,64,10.07285
001203010505,267302,409506,4,11,236.55237,5,46,20.76058
001203010506,481365,583405,0,0,143.81879,0,27,49.5788
001203010507,227080,379019,0,5,309.40755,12,13,19.20787
001203010508,99830,331483,7,6,379.99367,0,41,35.14706
001203010509,90785,668119,8,6,252.21259,13,64,19.0811
001203010510,304989,547499,7,5,334.4079,1,46,56.92732
001203010511,44490,566578,3,4,352.95619,6,7,50.84019
001203010512,325665,534158,6,15,318.08279,8,12,95.86645
001203010513,314576,707222,4,14,339.92418,19,76,16.14619
001203010514,91375,811477,5,4,246.26618,16,27,98.97398
001203010515,187632,542146,0,2,344.39044,14,66,56.39019
001203010516,106121,914334,8,13,223.92988,9,71,82.03083
001203010517,410936,913470,5,11,208.3643,19,34,16.08531
001203010518,312500,204644,7,1,135.49654,14,24,61.49658
001203010519,488305,668602,7,15,127.2605,2,45,58.03089
001203010520,211791,864939,5,9,336.71051,17,16,73.66729
001203010521,17705,150654,0,13,399.99525,18,66,73.09209
001203010522,159168,603292,3,3,143.63298,16,59,23.27349
001203010523,363459,909430,4,6,286.65661,2,31,45.39509
001203010524,89021,399105,1,1,465.95839,7,31,84.80726
001203010525,135816,474543,6,13,432.43888,17,66,42.22339
001203010526,356919,881534,1,1,230.29188,3,44,67.51914
001203010527,73924,373869,5,5,181.76547,2,18,78.39755
001203010528,28707,829954,10,12,268.65898,7,29,46.44864
001203010529,338985,886087,6,3,131.07752,15,57,57.12575
001203010530,198330,643913,3,0,313.2269,11,46,17.68077
001203010531,151141,738653,10,1,108.3884,2,19,93.38147
001203010532,243656,142302,2,1,257.94371,14,60,63.29349
001203010533,148967,280158,8,2,193.28864,5,9,68.92297
001203010534,62624,607302,4,10,179.00651,8,51,99.45404
001203010535,382567,193777,0,11,321.81886,18,75,39.61088
001203010536,197180,682160,3,12,147.09743,15,71,48.01679
001203010537,317306,157193,3,12,471.60817,16,12,68.02632
001203010538,490488,523677,10,9,202.11442,18,38,22.96502
001203010539,220767,162048,8,2,329.23971,16,19,31.69869
001203010540,97321,275285,0,5,126.68007,2,53,22.3844
001203010541,394970,636773,3,15,370.66171,13,27,17.14227
001203010542,195145,342512,4,8,284.48521,10,32,11.56271
001203010543,101938,544703,2,7,481.52462,3,14,84.76042
001203010544,491831,194062,4,9,461.11141,9,25,96.1086
001203010545,187759,122819,7,6,427.81405,9,58,29.03802
001203010546,168218,263024,2,4,222.87705,15,75,69.78909
001203010547,466157,421648,9,13,161.51497,17,73,61.42501
001203010548,96711,806793,5,13,102.253,16,17,96.82323
001203010549,184595,744317,4,13,197.80097,17,46,51.66027
001203010550,443567,161946,4,8,321.4642,15,4,27.02656
001203010551,208026,224925,3,15,149.25764,17,17,15.74032
001203010552,127952,194540,2,5,141.10102,11,19,46.36284
001203010553,315010,158793,5,10,353.14408,5,78,24.27721
001203010554,260419,416462,7,1,349.0855,6,20,84.95241
001203010555,404040,524346,2,1,210.60853,15,6,56.21154
001203010556,23162,369442,8,11,266.13268,3,48,34.72305
001203010557,46222,258740,2,11,171.52752,12,4,65.40322
001203010558,493607,626696,4,3,249.57767,8,48,15.56339
001203010559,365381,170886,0,5,112.81773,10,43,63.33812
001203010560,203428,506073,0,7,213.29841,4,5,53.18564
001203010561,212381,809025,8,6,133.45543,11,43,39.66336
001203010562,210909,126189,2,1,492.92621,19,73,15.6512
001203010563,119061,401895,1,6,152.65128,15,22,76.76777
001203010564,191952,671459,3,2,177.84324,17,34,38.09911
001203010565,499353,741316,4,13,223.44752,11,58,84.06796
001203010566,119786,788402,5,15,443.19128,17,33,80.45298
001203010567,361090,595524,0,13,243.59917,17,30,18.78731
001203010568,390047,374756,6,14,272.46041,16,21,54.86092
001203010569,133562,794240,0,6,260.35243,19,20,58.61834
001203010570,128091,658545,0,12,158.02133,12,29,49.02891
001203010571,246738,107972,0,3,105.45756,16,47,35.18111
001203010572,150592,588312,1,1,192.91599,15,45,98.74381
001203010573,243398,716627,8,11,202.70781,17,64,62.52701
001203010574,48359,677848,2,13,150.63048,7,68,66.53268
001203010575,131185,901034,10,7,401.61681,15,41,14.52165
001203010576,124275,881069,1,5,324.93877,15,54,51.5687
001203010577,450888,158502,0,12,143.3752,13,43,42.92002
001203010578,84274,119137,6,15,212.60262,11,10,89.71131
001203010579,370176,193085,8,0,494.38037,11,63,49.49147
001203010580,99444,789950,3,14,160.96225,7,1,24.08433
001203010581,451207,323952,7,10,159.82542,15,55,19.4429
001203010582,31729,424943,8,0,349.32514,16,15,53.60855
001203010583,79078,821040,0,15,206.15262,1,1,36.19099
001203010584,94091,970608,6,7,442.17491,5,62,59.96044
001203010585,410714,411807,4,13,262.37956,14,0,21.83179
001203010586,119008,745218,5,2,480.73847,20,62,62.66086
001203010587,96392,618096,6,5,460.49448,10,14,54.69051
001203010588,149578,234591,9,5,468.33087,3,12,95.12327
001203010589,86903,509801,2,0,351.29891,3,60,96.51775
001203010590,485204,609990,10,10,263.79004,12,48,28.36202
001203010591,251622,521005,2,4,233.59789,1,67,11.4589
001203010592,342048,789495,6,1,457.71869,5,71,82.57042
001203010593,46260,322043,8,2,277.462,18,75,17.59328
001203010594,476481,716807,4,14,352.32075,1,59,88.82496
001203010595,337245,602977,3,12,410.89551,0,44,86.42611
001203010596,219060,117392,10,3,192.46891,17,18,15.78454
001203010597,318925,900423,4,6,177.65701,2,52,83.41314
001203010598,267209,797572,2,7,399.06111,19,31,61.46842
001203010599,374166,711992,8,3,282.75058,1,12,81.11387
001203010600,376162,501696,10,11,390.0886,17,79,92.82762
001203010601,209630,501236,9,4,325.30856,20,3,81.56831
001203010602,250886,691894,0,5,265.81979,3,67,72.70464
001203010603,353383,202086,7,14,304.40621,7,16,68.68213
001203010604,409639,428793,7,7,341.01603,11,18,91.4585
001203010605,288909,564051,0,12,229.48561,7,16,73.74633
001203010606,148282,199813,1,3,355.51371,7,44,17.09238
001203010607,241094,306232,1,10,370.49064,0,23,61.93466
001203010608,401999,463625,5,5,490.94898,20,48,76.15388
001203010609,46586,143615,10,12,336.85381,0,35,18.85897
001203010610,32047,648933,7,9,251.17142,6,69,35.62284
001203010611,225944,465852,4,4,386.82637,0,65,18.1626
001203010612,203030,154732,0,15,441.13966,14,80,11.54693
001203010613,485114,763521,2,6,269.65131,14,59,34.25942
001203010614,485827,362923,2,2,465.69241,10,44,51.93556
001203010615,292304,711177,6,4,463.97225,3,37,79.64247
001203010616,342256,471181,9,8,243.91879,13,21,13.68584
001203010617,209031,892700,7,10,427.88103,6,36,76.27757
001203010618,475819,903180,3,3,206.62517,15,4,87.84613
001203010619,196421,763546,0,13,251.93681,15,5,88.9715
001203010620,83623,121048,7,8,433.90198,2,18,84.36264
001203010621,452496,739750,9,3,249.49615,3,77,66.73455
001203010622,84306,327762,4,5,192.79288,11,4,35.93669
001203010623,279522,887802,2,3,310.4642,19,72,36.02758
001203010624,292643,579180,4,3,421.16162,13,70,98.24804
001203010625,286822,972491,9,3,481.28052,9,33,28.64716
001203010626,444714,390381,10,1,389.60494,14,71,94.96805
001203010627,36357,345352,6,1,246.35311,4,30,59.69791
001203010628,144266,410816,1,6,488.08903,4,76,99.8877
001203010629,401376,489459,5,8,481.62813,0,8,15.4655
001203010630,46198,508498,5,2,245.84475,11,49,56.67445
001203010631,134074,361105,1,13,166.14789,1,15,47.17106
001203010632,31735,721718,8,7,332.25461,0,56,46.73481
001203010633,218958,120046,2,5,293.11344,6,53,57.90578
001203010634,158623,762453,8,0,353.70961,13,31,11.84275
001203010635,194273,828913,4,15,461.09916,2,66,69.24418
001203010636,344698,110689,0,11,204.19316,17,39,25.78597
001203010637,208507,699668,3,12,417.97933,7,28,60.27593
001203010638,324989,562614,2,6,134.48968,6,5,83.17661
001203010639,230763,247108,5,3,356.35978,17,45,25.75921
001203010640,313859,916761,6,4,471.25978,3,9,77.61123
001203010641,48205,138620,7,6,253.62691,16,21,19.63236
001203010642,39984,182219,0,5,432.56672,7,0,23.52827
001203010643,487721,423139,10,1,284.46482,20,45,39.34594
001203010644,426421,957500,9,3,462.03406,14,51,22.47815
001203010645,181760,358558,1,11,435.06527,0,2,79.35528
001203010646,305687,453418,9,12,377.04222,2,70,78.04287
001203010647,30027,386507,7,9,478.8309,10,72,62.04202
001203010648,422661,771711,6,2,167.63241,0,70,31.67057
001203010649,90744,855196,10,10,123.60754,15,44,78.16738
001203010650,423786,924734,6,6,305.3815,8,29,62.44873
001203010651,227679,791654,9,6,192.02772,15,7,58.21475
001203010652,232111,333173,3,6,332.42909,15,43,43.57412
001203010653,50204,130719,7,10,421.06041,8,54,48.69811
001203010654,348325,743714,10,11,322.67818,5,37,78.76791
001203010655,236751,259028,4,4,312.91749,17,75,64.15687
001203010656,43800,482743,7,11,461.33705,10,76,34.03529
001203010657,248155,532740,6,6,279.39572,13,25,69.63682
001203010658,89554,635728,3,0,250.88071,19,41,48.80846
001203010659,284573,268834,10,8,129.14662,5,64,86.67317
001203010660,496607,828087,1,9,152.83903,20,42,99.17964
001203010661,75081,135803,1,13,393.33555,11,7,85.78055
001203010662,307464,885947,3,13,181.88315,2,38,93.14174
001203010663,204364,646448,9,15,213.05305,8,71,73.13127
001203010664,262409,176310,0,4,346.85564,2,73,41.31923
001203010665,366031,783120,10,3,478.2225,14,63,94.83977
001203010666,281981,897019,7,10,144.82985,14,32,21.95755
001203010667,426954,131262,0,3,166.42482,13,41,48.03316
001203010668,206438,908975,0,14,275.85818,6,57,62.77678
001203010669,168170,994090,0,14,100.04852,8,17,76.2936
001203010670,267984,352388,8,5,376.02886,20,28,22.35609
001203010671,218495,781447,1,15,465.46065,20,59,93.85819
001203010672,261252,881018,2,13,155.85226,1,64,85.062
001203010673,207442,918071,5,15,301.56329,15,30,63.12691
001203010674,14351,697847,6,5,460.00884,14,6,55.95694
001203010675,71566,487830,2,10,277.67739,9,39,29.22321
001203010676,470573,349496,2,8,195.04875,14,59,95.03441
001203010677,257839,766358,2,5,187.95209,16,41,13.0621
001203010678,87242,910887,10,4,245.56353,8,77,10.13991
001203010679,258620,262643,1,12,489.5728,6,76,66.78437
001203010680,96120,488024,9,12,217.93852,14,62,44.90966
001203010681,439815,199959,10,14,490.48724,16,51,24.38834
001203010682,176316,653973,6,13,122.31873,1,57,49.09248
001203010683,11497,844286,7,0,137.34107,17,20,20.4405
001203010684,378212,975426,10,14,163.30091,13,57,99.41818
001203010685,402360,799017,10,2,360.97345,6,2,66.31566
001203010686,17248,254802,6,3,496.31965,20,36,70.7854
001203010687,174704,907320,7,15,460.82859,17,71,91.91537
001203010688,50345,799888,3,4,443.00616,15,29,35.3256
001203010689,489835,554391,4,15,192.66591,3,65,87.603
001203010690,191104,144128,2,4,135.61026,3,11,73.4368
001203010691,269441,326198,7,9,137.46612,3,26,39.55133
001203010692,137016,150640,7,15,159.63672,16,26,65.0882
001203010693,334508,964223,8,0,157.28058,3,55,42.38777
001203010694,143970,811026,6,14,102.01525,5,51,92.52478
001203010695,404432,417050,10,10,316.39322,11,24,27.24395
001203010696,210697,673217,7,3,247.5358,5,68,78.88546
001203010697,416585,630569,3,7,171.31065,1,70,61.99373
001203010698,164794,131765,4,12,419.55111,1,70,49.30665
001203010699,225586,719364,3,8,245.79511,15,38,64.594
001203010700,318123,820799,3,14,125.7264,6,67,41.15982
001203010701,417395,760828,4,3,472.42149,6,62,47.7124
001203010702,115906,707545,7,3,211.1915,4,46,26.67663
001203010703,406864,380108,0,8,388.70925,9,17,10.50012
001203010704,194867,917676,2,14,465.53621,9,40,96.50413
001203010705,64910,253822,7,11,115.15774,8,1,29.87981
001203010706,149248,902513,0,15,262.46231,10,51,41.24778
001203010707,389608,971545,4,6,343.94122,12,22,72.32367
001203010708,458869,923853,9,4,497.79817,18,55,77.63885
001203010709,184717,524083,7,8,355.11591,5,69,48.56211
001203010710,312339,504027,8,0,207.40096,7,5,37.17408
001203010711,337158,396396,0,11,103.91769,16,41,17.98554
001203010712,319365,617767,6,0,157.84467,4,20,79.15861
001203010713,176361,210787,2,11,184.18779,9,66,33.37985
001203010714,310199,444109,3,3,299.58938,6,24,98.92924
001203010715,354714,455110,1,15,351.62522,13,34,89.43904
001203010716,246807,637284,4,14,221.2611,19,66,42.68417
001203010717,386460,515162,4,14,255.24743,16,29,56.23807
001203010718,275005,961744,4,5,465.60725,3,54,51.7569
001203010719,316094,215382,6,0,259.48306,6,3,70.34448
001203010720,54661,258466,2,4,378.84063,0,46,93.81727
001203010721,257541,352992,7,14,141.32355,12,78,15.28045
001203010722,82150,491275,1,8,308.93436,1,74,87.36718
001203010723,264746,291183,1,7,451.98461,6,35,64.86338
001203010724,119260,200797,4,10,295.93551,1,79,49.69384
001203010725,312129,350087,8,2,100.2343,20,6,51.8471
001203010726,192692,194438,5,14,384.80947,2,8,67.05858
001203010727,403247,664508,0,14,134.4475,18,5,68.88511
001203010728,279262,406313,1,13,292.84056,10,47,11.60732
001203010729,405642,334100,1,2,168.61338,7,69,50.1436
001203010730,324767,262461,3,8,283.92305,17,60,93.16293
001203010731,33797,270917,8,0,232.24418,8,69,79.27869
001203010732,11887,557371,9,11,110.24863,12,75,61.75505
001203010733,404012,659472,7,11,397.43104,16,4,67.66902
001203010734,67324,800951,7,6,110.5645,1,78,22.63668
001203010735,181863,715705,1,7,205.49778,16,38,38.08173
001203010736,154383,918157,1,10,220.66751,11,28,83.72019
001203010737,414848,325356,7,10,497.66825,10,41,38.91717
001203010738,396108,263353,1,3,236.30069,2,69,42.19948
001203010739,353173,786833,2,5,475.36607,16,44,79.30966
001203010740,280546,149438,3,7,262.42717,12,66,61.33132
001203010741,147082,306662,7,13,285.91468,18,12,88.36354
001203010742,112758,515294,4,5,346.09799,13,71,88.86421
001203010743,441584,125757,7,12,345.97176,20,11,37.5704
001203010744,195933,372263,1,8,443.88288,20,43,89.35546
001203010745,251494,881117,8,9,399.03169,20,57,91.37003
001203010746,83610,690478,4,5,431.38702,17,7,46.26849
001203010747,403440,732577,5,0,408.78709,16,39,88.02836
001203010748,146451,784099,1,4,324.59068,2,71,69.8924
001203010749,139988,368137,3,12,155.08136,13,1,61.82391
001203010750,209594,537109,0,7,263.94399,20,77,70.12295
001203010751,156596,304716,0,12,439.81871,14,55,77.34733
001203010752,141620,881138,2,8,330.1339,15,44,54.98548
001203010753,252789,378585,0,3,211.54879,17,56,15.33486
001203010754,77183,708118,1,14,297.30951,19,19,32.14434
001203010755,194163,358432,4,7,351.61455,18,14,24.07482
001203010756,458668,426934,3,14,278.43012,12,35,73.8081
001203010757,252177,605133,6,11,376.04249,1,17,75.19904
001203010758,65198,497159,2,4,366.41484,7,22,71.60703
001203010759,192064,273036,2,3,222.61596,19,67,40.47321
001203010760,333304,128827,4,15,170.97426,6,38,95.02782
001203010761,79945,943735,1,1,439.40147,4,26,83.03173
001203010762,443441,135539,6,6,489.07081,7,72,39.62204
001203010763,185392,781620,4,9,475.75766,19,52,41.44698
001203010764,196061,834724,4,11,307.49507,19,54,23.72121
001203010765,35112,658748,2,11,372.77328,1,72,93.56922
001203010766,116903,409657,1,0,239.74044,5,7,28.64279
001203010767,303969,218550,3,3,371.32413,6,25,55.95683
001203010768,145330,676056,7,0,462.14316,6,6,50.35084
001203010769,323687,999521,8,11,286.77212,7,31,30.33393
001203010770,169312,239146,6,7,153.95889,7,14,49.34782
001203010771,364359,421365,9,0,229.98347,11,58,31.50506
001203010772,423835,530716,10,9,368.6719,6,36,97.15459
001203010773,102248,316522,8,10,344.46484,1,64,69.59218
001203010774,202020,100126,10,8,183.00517,4,32,14.53253
001203010775,191048,962353,8,13,218.76814,2,21,27.5972
001203010776,151316,174920,6,7,311.75334,0,46,88.65959
001203010777,281904,771399,10,15,329.99964,14,16,44.84757
001203010778,96592,978713,9,1,483.69555,10,71,57.36749
001203010779,65518,198608,8,7,190.24064,16,33,49.46788
001203010780,51207,930619,0,2,461.87735,7,51,78.47648
001203010781,345889,281514,2,9,128.63873,18,25,92.8472
001203010782,61661,572266,5,11,238.20958,6,65,36.93459
001203010783,211456,967260,10,2,233.36545,9,23,53.08793
001203010784,90898,385817,10,8,279.16546,1,68,58.66712
001203010785,249168,575612,0,0,311.61955,1,16,15.06031
001203010786,353147,985272,4,8,261.98732,2,19,29.45469
001203010787,394401,313026,10,9,287.05986,9,33,70.14867
001203010788,472577,227138,10,15,328.73118,11,23,12.95562
001203010789,73502,994571,8,9,429.53967,13,33,92.46441
001203010790,413451,140998,8,14,165.7301,6,79,71.56306
001203010791,172689,256787,4,12,443.61601,12,32,67.71641
001203010792,279294,149237,9,3,298.81867,12,18,93.31928
001203010793,191025,902258,7,7,384.09272,16,17,44.50054
001203010794,82826,745186,5,3,212.77002,0,40,73.10159
001203010795,392951,377872,8,1,478.25779,3,54,58.90469
001203010796,213533,714000,0,10,405.91366,17,6,37.43737
001203010797,142121,449788,4,1,118.36679,5,9,34.48572
001203010798,395359,263503,10,5,456.09522,10,8,67.32908
001203010799,284396,447122,6,7,479.53077,3,26,78.99547
001203010800,415335,772031,0,5,483.53021,6,57,16.68841
001203010801,104880,509414,7,11,276.73139,11,36,93.57466
001203010802,384745,766779,1,14,100.83978,16,21,40.044
001203010803,374917,497417,8,15,106.77076,12,69,89.03019
001203010804,167379,109723,10,12,213.99021,3,18,80.82928
001203010805,131781,102896,9,0,194.02112,20,20,12.65357
001203010806,419974,420292,2,12,217.31465,16,0,71.93685
001203010807,47333,376996,7,4,398.32459,12,47,49.37242
001203010808,254605,959730,10,8,418.87374,12,79,27.99622
001203010809,315221,882158,9,5,279.21307,2,44,67.03595
001203010810,34613,634679,6,7,290.83691,5,70,73.40108
